season,team,conference,off_plays,off_drives,off_ppa,off_total_ppa,off_success_rate,off_explosiveness,off_power_success,off_stuff_rate,off_line_yds,off_line_yds_total,off_second_lvl_yds,off_second_lvl_yds_total,off_open_field_yds,off_open_field_yds_total,off_total_opportunities,off_pts_per_opp,off_field_pos_avg_start,off_field_pos_avg_predicted_points,off_havoc_total,off_havoc_front_seven,off_havoc_db,off_standard_downs_rate,off_standard_downs_ppa,off_standard_downs_success_rate,off_standard_downs_explosiveness,off_passing_downs_rate,off_passing_downs_ppa,off_passing_downs_success_rate,off_passing_downs_explosiveness,off_rushing_plays_rate,off_rushing_plays_ppa,off_rushing_plays_total_ppa,off_rushing_plays_success_rate,off_rushing_plays_explosiveness,off_passing_plays_rate,off_passing_plays_ppa,off_passing_plays_total_ppa,off_passing_plays_success_rate,off_passing_plays_explosiveness,def_plays,def_drives,def_ppa,def_total_ppa,def_success_rate,def_explosiveness,def_power_success,def_stuff_rate,def_line_yds,def_line_yds_total,def_second_lvl_yds,def_second_lvl_yds_total,def_open_field_yds,def_open_field_yds_total,def_total_opportunities,def_pts_per_opp,def_field_pos_avg_start,def_field_pos_avg_predicted_points,def_havoc_total,def_havoc_front_seven,def_havoc_db,def_standard_downs_rate,def_standard_downs_ppa,def_standard_downs_success_rate,def_standard_downs_explosiveness,def_passing_downs_rate,def_passing_downs_ppa,def_passing_downs_total_ppa,def_passing_downs_success_rate,def_passing_downs_explosiveness,def_rushing_plays_rate,def_rushing_plays_ppa,def_rushing_plays_total_ppa,def_rushing_plays_success_rate,def_rushing_plays_explosiveness,def_passing_plays_rate,def_passing_plays_ppa,def_passing_plays_success_rate,def_passing_plays_explosiveness
2022,Ball State,Mid-American,386,64,0.18003889494656175,69.49501344937283,0.41450777202072536,1.2575572754185487,0.6666666666666666,0.17721518987341772,3.00126582278481,474,1,158,1.0632911392405062,168,36,3.6666666666666665,71.2,1.287,0.13730569948186527,0.04404145077720207,0.09326424870466321,0.6968911917098446,0.05713166415653563,0.4200743494423792,1.0065539944149502,0.30310880829015546,0.4626204768484167,0.4017094017094017,1.8610332488952852,0.40932642487046633,0.07776452542674467,12.286795017425657,0.379746835443038,0.957848776017406,0.582901554404145,0.28982714045099717,65.21110660147436,0.4444444444444444,1.437382375059234,378,64,0.21287530808344365,80.4668664555417,0.4470899470899471,1.206535929142313,0.7575757575757576,0.11428571428571428,3.1880952380952383,670,1.0571428571428572,222,0.9809523809523809,206,30,4.366666666666667,70.9,-1.323,0.164021164021164,0.082010582010582,0.082010582010582,0.701058201058201,0.115406364191004,0.49056603773584906,0.9556336237847021,0.29894179894179895,0.44145291986659857,50.34128181012815,0.34513274336283184,2.0428769470010164,0.5555555555555556,0.1985496205777974,41.69542032133746,0.4523809523809524,1.023180713009096,0.4312169312169312,0.30884221969403775,0.4539877300613497,1.441924382286308
2022,Baylor,Big 12,349,60,0.3049404380625512,106.42421288383038,0.4813753581661891,1.2910228064636704,0.75,0.14285714285714285,3.280952380952381,620,1.2116402116402116,229,1.4126984126984128,267,26,5.346153846153846,70.7,1.377,0.12320916905444126,0.08882521489971347,0.034383954154727794,0.7277936962750716,0.22764605100175284,0.5236220472440944,1.0920563550652833,0.2722063037249284,0.5116012203093174,0.3684210526315789,2.047095321777541,0.5415472779369628,0.3005437507791566,56.802768897260606,0.5026455026455027,1.113650030176117,0.45272206303724927,0.33889293828678196,53.54508424931155,0.4620253164556962,1.5218503920433633,342,59,0.09260225748772535,31.66997206080207,0.3742690058479532,1.1295038950601302,0.7916666666666666,0.15337423312883436,2.6987730061349695,440,0.6257668711656442,102,0.31901840490797545,52,25,3.52,72.8,-1.21,0.1783625730994152,0.10526315789473684,0.07309941520467836,0.6871345029239766,-0.005832810528619989,0.4127659574468085,0.9268622942800218,0.3128654970760234,0.30879142556100714,36.60993052000681,0.2897196261682243,1.763576000726921,0.4766081871345029,-0.030306493614753016,-4.939958459204742,0.3312883435582822,0.7687120973211803,0.5233918128654971,0.20452475150841795,0.4134078212290503,1.3927843961128774
2022,Boise State,Mountain West,256,50,0.07241832387435054,18.53909091183374,0.390625,1.067992103115171,0.8333333333333334,0.1732283464566929,2.6086614173228346,331,0.7244094488188977,92,0.984251968503937,125,19,3.8947368421052633,70.5,1.377,0.2421875,0.140625,0.1015625,0.6875,0.043385142257930026,0.4772727272727273,0.8385729526904082,0.3125,0.13629132343047567,0.2,2.272442642845176,0.49609375,0.08340847088674669,10.59287580261683,0.4409448818897638,0.7832704095280829,0.49609375,0.14491948952644065,18.40477516985796,0.3464566929133858,1.4303651676805558,229,50,0.07111602396232206,16.28556948737175,0.31004366812227074,1.3563666039157358,0.7857142857142857,0.18604651162790697,2.6674418604651162,344,0.8217054263565892,106,0.5503875968992248,71,13,3.076923076923077,73.1,-1.212,0.25327510917030566,0.18777292576419213,0.06550218340611354,0.6244541484716157,0.024355213256031898,0.3916083916083916,1.1353818674405571,0.37554585152838427,0.14886946502045567,21.95980041860721,0.1744186046511628,2.1813762867564033,0.5633187772925764,0.007185947845594096,0.9269872720816384,0.3333333333333333,0.9179067436129618,0.43231441048034935,0.22181616584451727,0.2828282828282828,2.0297156750949963
2022,Boston College,ACC,297,66,0.1411708315377711,41.927736966718015,0.367003367003367,1.4656881177228422,0.7333333333333333,0.3515625,2.08046875,266,1.09375,140,1.0546875,135,24,4,71.3,1.291,0.19865319865319866,0.1447811447811448,0.05387205387205387,0.5824915824915825,0.017086576896431845,0.4277456647398844,1.077533072977406,0.4175084175084175,0.31428838035189766,0.28225806451612906,2.28635878375605,0.43097643097643096,-0.02763144539609698,-3.5368250107004133,0.375,0.9469959140898313,0.5488215488215489,0.33720486470248895,54.9643929465057,0.37423312883435583,1.8738393599258671,330,66,0.12940137417492756,42.702453477726095,0.38484848484848483,1.3258148949464674,0.6363636363636364,0.20930232558139536,2.677906976744186,461,0.9767441860465116,168,1.4011627906976745,241,34,3.7058823529411766,67.7,-1.57,0.1606060606060606,0.10303030303030303,0.05757575757575758,0.6636363636363637,0.0022231078191388962,0.4337899543378995,0.9840804192225346,0.33636363636363636,0.3803206564444565,40.59726020086696,0.2882882882882883,2.3403391197518926,0.5212121212121212,0.08604984362482761,14.800573103470349,0.4011627906976744,1.0588490493399094,0.4666666666666667,0.2636185727329024,0.37662337662337664,1.6434121940301312
2022,Bowling Green,Mid-American,218,47,0.08377159440209653,18.262207579657044,0.38073394495412843,1.2951152321569614,0.6428571428571429,0.1919191919191919,2.9101010101010103,288,0.9595959595959596,95,0.8282828282828283,82,23,3.739130434782609,70.6,1.307,0.29357798165137616,0.17889908256880735,0.11467889908256881,0.6743119266055045,0.051238738447400164,0.4421768707482993,1.1090445386354186,0.3256880733944954,0.15112835250548196,0.2535211267605634,1.9670371809847553,0.4541284403669725,-0.053647025532044555,-5.31105552767241,0.3939393939393939,0.8871251586710894,0.536697247706422,0.2435868700062914,28.499663790736093,0.37606837606837606,1.6567427972921662,274,46,0.21602154785889088,59.189904113336105,0.4708029197080292,1.2952101591208505,0.875,0.1111111111111111,3.5202020202020203,349,1.2424242424242424,123,1.5656565656565657,155,24,5.208333333333333,67.6,-1.624,0.23722627737226276,0.15328467153284672,0.08394160583941605,0.7043795620437956,0.22126685143923608,0.5284974093264249,1.1590601746564275,0.2956204379562044,0.20352347883411775,44.7017511205258,0.3333333333333333,1.8095545448753376,0.3613138686131387,0.27444402596748385,27.1699585707809,0.46464646464646464,1.1102205382477168,0.6277372262773723,0.25989390186352207,0.48255813953488375,1.3977345273155992
2022,Buffalo,Mid-American,347,58,0.14474238480614077,50.225607527730844,0.43804034582132567,1.1435547558575585,0.8285714285714286,0.11764705882352941,2.9076470588235295,494,0.8,136,0.6294117647058823,107,29,4.172413793103448,70,1.394,0.20461095100864554,0.10951008645533142,0.09510086455331412,0.6945244956772334,0.06874380338284364,0.47717842323651455,0.8835001389532566,0.30547550432276654,0.3175316123817503,0.3490566037735849,1.9518326192087667,0.4899135446685879,0.020042248384143004,3.407182225304311,0.4411764705882353,0.7298313007262406,0.4956772334293948,0.3216665907019359,55.326653600732975,0.4476744186046512,1.5465321472192317,265,56,0.3475602567053446,92.1034680269163,0.43018867924528303,1.5473508364144393,0.631578947368421,0.21428571428571427,2.7985714285714285,392,1.1071428571428572,155,2.1,294,23,4.739130434782608,69.2,-1.398,0.18490566037735848,0.1169811320754717,0.06792452830188679,0.6792452830188679,0.34752577397197726,0.5055555555555555,1.3722692793104503,0.32075471698113206,0.34763327896423996,70.13956051435034,0.27058823529411763,2.240064823217178,0.5283018867924528,0.1871781066287313,26.204934928022382,0.38571428571428573,1.3554338559554877,0.46037735849056605,0.5749144304454945,0.4918032786885246,1.7200761188274956
2022,BYU,FBS Independents,335,59,0.28691995151803684,96.11818375854233,0.42686567164179107,1.4542678817974686,0.7222222222222222,0.22727272727272727,2.7116883116883117,418,0.8961038961038961,138,1.974025974025974,304,33,3.9393939393939394,72.1,1.251,0.1253731343283582,0.08656716417910448,0.03880597014925373,0.6507462686567164,0.2826405542241166,0.48623853211009177,1.2881504442614513,0.3492537313432836,0.2948935293819223,0.3162393162393162,1.9301718920357889,0.4597014925373134,0.11921626426971475,18.35930469753607,0.35064935064935066,1.3277151328248922,0.5402985074626866,0.4296070666353937,77.75887906100627,0.49171270718232046,1.5310526957808297,341,58,0.1324737314258561,45.17354241621693,0.4281524926686217,1.0808333416741593,0.68,0.11855670103092783,3.377319587628866,655,1.2061855670103092,234,0.5670103092783505,110,25,5.08,70.6,-1.365,0.15249266862170088,0.08504398826979472,0.06744868035190615,0.7067448680351907,0.10279705720042952,0.4854771784232365,0.8729279765527374,0.2932551319648094,0.2039945163091342,0.5591010048200061,0.29,1.9196239526812757,0.5689149560117303,0.22740128840602017,44.11584995076791,0.4793814432989691,0.8881626579291598,0.4252199413489736,0.0038558689987586627,0.36551724137931035,1.418915862207838
2022,California,Pac-12,336,59,0.24379727915318708,81.91588579547086,0.3898809523809524,1.450696214998933,0.7857142857142857,0.1619718309859155,3.378169014084507,480,1.3450704225352113,191,1.8380281690140845,261,27,4.037037037037037,74.8,1.095,0.13095238095238096,0.08928571428571429,0.041666666666666664,0.6369047619047619,0.17139236325998802,0.4439252336448598,1.0980512216339442,0.3630952380952381,0.3708026234248641,0.29508196721311475,2.3812871697120976,0.4226190476190476,0.2783756357392573,39.52934027497454,0.44366197183098594,1.1533349006731515,0.5714285714285714,0.24695607873660452,47.41556711742807,0.3541666666666667,1.72619272680076,342,60,0.156293260396378,53.45229505556127,0.43567251461988304,1.2401695462680213,0.8,0.10638297872340426,3.3957446808510636,479,1.1134751773049645,157,0.950354609929078,134,30,3.2333333333333334,71.5,-1.289,0.14619883040935672,0.08187134502923976,0.06432748538011696,0.6637426900584795,0.1350521896257356,0.5198237885462555,1.0118478116655931,0.3362573099415205,0.19822128704799383,54.05061923457964,0.26956521739130435,2.109265181206296,0.41228070175438597,0.13927155081731343,19.637288665241197,0.475177304964539,0.7818584895086795,0.5701754385964912,0.27718266274143405,0.4205128205128205,1.614643214595776
2022,Central Michigan,Mid-American,381,66,0.19994610420257808,76.17946570118224,0.4146981627296588,1.3739260078992601,0.631578947368421,0.2,3.1717241379310344,460,1.2620689655172415,183,0.9655172413793104,140,32,3.90625,71.7,1.288,0.2152230971128609,0.10498687664041995,0.11023622047244094,0.6404199475065617,0.040293527938840244,0.430327868852459,1.0460309844242175,0.35958005249343833,0.4842908385701111,0.38686131386861317,2.0235293562932126,0.3805774278215223,0.16463892960799076,23.87264479315866,0.4413793103448276,1.040817345115475,0.6089238845144357,0.2500232277098908,58.00538882869468,0.4051724137931034,1.6007233953265183,363,72,0.22975207748020218,83.40000412531339,0.4297520661157025,1.32059672091254,0.8666666666666667,0.21666666666666667,2.785555555555556,501,1.15,207,1.1388888888888888,205,39,4.102564102564102,66.5,-1.657,0.19008264462809918,0.12672176308539945,0.06336088154269973,0.6611570247933884,0.17630596880304053,0.48333333333333334,1.1235823753576257,0.33884297520661155,0.334037167581981,60.37581490623388,0.3252032520325203,1.8919383230217912,0.49586776859504134,0.14784198884104335,26.611557991387805,0.4111111111111111,1.0889877773982986,0.4986225895316804,0.3335680381559883,0.4530386740331492,1.5296096699375872
2022,Charlotte,Conference USA,329,57,0.07769116467608489,25.560393178431926,0.4376899696048632,1.3607046271388998,0.5789473684210527,0.19548872180451127,2.794736842105263,372,1.3082706766917294,174,1.6240601503759398,216,26,4.038461538461538,73.1,1.157,0.17933130699088146,0.09422492401215805,0.0851063829787234,0.6808510638297872,-0.11725927607807518,0.48214285714285715,1.0236796616477168,0.3191489361702128,0.49358543828495965,0.34285714285714286,2.3717795236124486,0.40425531914893614,-0.11486453188927229,-15.276982741273214,0.42105263157894735,0.9920348488942738,0.5775075987841946,0.29397842287119935,55.85590034552787,0.4631578947368421,1.5953126678400253,351,56,0.420689475464998,147.6620058882143,0.5156695156695157,1.360305189273948,0.8,0.12556053811659193,3.434080717488789,766,1.3004484304932735,290,2.0403587443946187,455,37,4.243243243243243,71.8,-1.305,0.11396011396011396,0.09116809116809117,0.022792022792022793,0.7521367521367521,0.24990808165945222,0.5340909090909091,1.0360564281671487,0.24786324786324787,0.938922670461137,88.68974798137194,0.45977011494252873,2.5032820721754154,0.6353276353276354,0.27534611268706527,61.40218312921556,0.49327354260089684,1.085507130009745,0.358974358974359,0.7038868887410472,0.5634920634920635,1.7860486613734177
2022,Cincinnati,American Athletic,248,51,0.29730283616951736,73.7311033700403,0.41935483870967744,1.4319097971707364,0.6923076923076923,0.11428571428571428,3.181904761904762,334,0.9142857142857143,96,1.438095238095238,151,25,4,72.3,1.242,0.1935483870967742,0.12903225806451613,0.06451612903225806,0.6653225806451613,0.22462342400942217,0.47878787878787876,1.2253355350564648,0.3346774193548387,0.4417860049215138,0.30120481927710846,2.084684465451835,0.42338709677419356,0.12787006657776695,13.426356990665528,0.3904761904761905,0.8999888732590609,0.5685483870967742,0.43547127932938434,61.40145038544319,0.44680851063829785,1.7780805571767475,319,56,-0.04390798329323559,-14.006646670542155,0.30407523510971785,1.3375885295491328,0.8888888888888888,0.17391304347826086,2.567701863354037,413,0.6708074534161491,108,0.8757763975155279,141,21,3.4285714285714284,72.8,-1.19,0.27586206896551724,0.19122257053291536,0.08463949843260188,0.6269592476489029,-0.18054168678835056,0.335,1.0160355555211633,0.3730407523510972,0.1857284931691425,13.577295614897059,0.25210084033613445,2.0557235048782645,0.5047021943573667,-0.15119279537757443,-24.342040055789486,0.2795031055900621,0.8763890058498602,0.48589341692789967,0.08759545557998102,0.33548387096774196,1.7367035019811954
2022,Clemson,ACC,361,63,0.31380572025503434,113.2838650120674,0.4487534626038781,1.2797486069727932,0.7586206896551724,0.17582417582417584,3.129120879120879,570,1.2527472527472527,228,1.2912087912087913,235,35,5.257142857142857,70.5,1.353,0.12742382271468145,0.08587257617728532,0.04155124653739612,0.6786703601108033,0.23121115166873701,0.5020408163265306,1.0459407755993582,0.32132963988919666,0.4882511452864382,0.33620689655172414,2.0171425366890112,0.5041551246537396,0.25200845887292467,45.86553951487229,0.47802197802197804,0.9812354122759235,0.49584487534626037,0.3766386899284643,67.41832549719511,0.41899441340782123,1.626023912821162,338,66,0.07696911765280551,26.01556176664826,0.3727810650887574,1.1899560676677956,0.631578947368421,0.23308270676691728,2.469172932330827,328,0.7218045112781954,96,0.2706766917293233,36,27,3.740740740740741,71.9,-1.261,0.22485207100591717,0.1301775147928994,0.09467455621301775,0.6390532544378699,-0.04086589929539398,0.4351851851851852,0.8722276576920531,0.3609467455621302,0.28559504929879803,34.958695455823396,0.26229508196721313,2.1232832719715398,0.39349112426035504,-0.06724160668552731,-8.94313368917513,0.3533834586466165,0.6671144396708625,0.606508875739645,0.17053022173572388,0.3853658536585366,1.5010137450836927
2022,Coastal Carolina,Sun Belt,329,61,0.34289434733315327,112.81224027260743,0.5288753799392097,1.2344138067078156,0.7272727272727273,0.1497326203208556,3.207486631016043,600,1.245989304812834,233,0.9625668449197861,180,33,4.0606060606060606,66.5,1.623,0.11550151975683891,0.08206686930091185,0.03343465045592705,0.7507598784194529,0.30917904497008675,0.582995951417004,1.0320710368948214,0.24924012158054712,0.4444514166462927,0.36585365853658536,2.2056591018101885,0.5683890577507599,0.21052648213372277,39.368452159006154,0.5026737967914439,0.8923858247438547,0.425531914893617,0.5767074852695683,80.73904793773956,0.5714285714285714,1.63629668551547,337,60,0.24484348660412644,82.51225498559062,0.42136498516320475,1.3197406796556306,0.8,0.13836477987421383,3.0679245283018868,488,0.949685534591195,151,1.0377358490566038,165,28,3.8214285714285716,70.7,-1.297,0.21364985163204747,0.12462908011869436,0.08902077151335312,0.6528189910979229,0.2040897867333055,0.4772727272727273,1.1216207806837373,0.34718100890207715,0.3214743752501146,81.51084666038248,0.3162393162393162,1.881972825386679,0.47181008902077154,0.05292994996144014,8.415862043868982,0.389937106918239,0.9272219149627933,0.5044510385756676,0.4794755685904852,0.47058823529411764,1.6239427222925795
2022,Colorado,Pac-12,255,43,0.11853964558926738,30.22760962526318,0.39215686274509803,1.252918668424902,0.7916666666666666,0.12844036697247707,3.4027522935779815,371,1.2568807339449541,137,0.6513761467889908,71,16,3.625,75.4,0.98,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.6196078431372549,0.03079540568656396,0.4810126582278481,0.9071912727655013,0.3803921568627451,0.2614632528534647,0.24742268041237114,2.3477220880130045,0.42745098039215684,0.20053980638496707,21.858838895961412,0.48623853211009177,0.9137512458598587,0.5647058823529412,0.12011347080425551,17.296339795812795,0.3263888888888889,1.635384059828036,258,42,0.45213539050862617,116.65093075122554,0.5465116279069767,1.3600244148700076,0.782608695652174,0.16551724137931034,3.509655172413793,509,1.696551724137931,246,2.668965517241379,387,33,4.848484848484849,68.2,-1.512,0.14728682170542637,0.09302325581395349,0.05426356589147287,0.7441860465116279,0.3334725805127892,0.578125,1.1689846830297512,0.2558139534883721,0.7973362923146973,63.80797840743742,0.45454545454545453,2.0668714226789566,0.562015503875969,0.39181268838244837,56.812839815455014,0.5586206896551724,1.1608986235152967,0.43410852713178294,0.5697140929235484,0.5357142857142857,1.6288442331988675
2022,Colorado State,Mountain West,241,49,-0.07107837484394874,-17.129888337391648,0.2946058091286307,1.372177146050593,0.8333333333333334,0.19444444444444445,2.675925925925926,289,0.8148148148148148,88,0.5555555555555556,60,13,2.3846153846153846,72.5,1.169,0.2572614107883817,0.2157676348547718,0.04149377593360996,0.5892116182572614,-0.14086446205644113,0.3732394366197183,1.0038920468965613,0.4107883817427386,0.029018841157807986,0.18181818181818182,2.4565721602263535,0.44813278008298757,-0.21084044934741336,-22.77076852952064,0.26851851851851855,0.6540482302846152,0.5435684647302904,0.05571148192649399,7.298204132370713,0.32061068702290074,1.8680280640794824,283,45,0.27953050306149635,79.10713236640346,0.46996466431095407,1.2699510675480234,0.7222222222222222,0.18439716312056736,3.224113475177305,455,1.1702127659574468,165,1.2411347517730495,175,30,4.533333333333333,64.2,-1.788,0.1413427561837456,0.09187279151943463,0.04946996466431095,0.7102473498233216,0.2208418869588503,0.4925373134328358,1.1095290604674495,0.28975265017667845,0.42338918399603115,45.58593187204728,0.4146341463414634,1.7370622058120473,0.49823321554770317,0.2676962018732894,37.74516446413381,0.48226950354609927,1.109504919611632,0.4911660777385159,0.32795634440321786,0.4676258992805755,1.4378024223122483
2022,Connecticut,FBS Independents,363,68,0.05035347979160325,18.278313164351978,0.3581267217630854,1.2246773057267328,0.5714285714285714,0.22123893805309736,2.7716814159292036,626,1.0486725663716814,237,1.0044247787610618,227,25,3.4,71.9,1.217,0.15564738292011018,0.1115702479338843,0.0440771349862259,0.6473829201101928,-0.02641517964749217,0.42127659574468085,0.9635840520612544,0.3526170798898072,0.1912959404805675,0.2421875,2.05849124485197,0.6225895316804407,0.11583518470568863,26.17875174348563,0.40707964601769914,1.0315678102749597,0.36363636363636365,0.09176668542351421,12.113202475903876,0.2878787878787879,1.6922055578731308,396,70,0.22888363971728448,90.63792132804465,0.5,1.1013266845648497,0.7931034482758621,0.13658536585365855,3.3253658536585364,682,1.0731707317073171,220,0.7170731707317073,147,41,4.097560975609756,65.9,-1.712,0.10101010101010101,0.0707070707070707,0.030303030303030304,0.7777777777777778,0.15067323441510733,0.5422077922077922,0.9143309861435766,0.2222222222222222,0.5026200582749045,71.94030495514399,0.3522727272727273,2.108690608318159,0.5176767676767676,0.15774440955770339,32.33760395932919,0.48292682926829267,0.8832251127985772,0.4696969696969697,0.38677583309217195,0.532258064516129,1.3194282563311222
2022,Duke,ACC,245,44,0.28605631436598317,70.08379701966587,0.49795918367346936,1.0884909062168764,0.6818181818181818,0.09375,3.56640625,457,1.1796875,151,1.0859375,139,30,3.966666666666667,71.3,1.352,0.17142857142857143,0.10612244897959183,0.0653061224489796,0.7428571428571429,0.2840115098309767,0.5659340659340659,0.9598945368342682,0.2571428571428571,0.29196352746711285,0.30158730158730157,1.7856185928699626,0.5224489795918368,0.2843500097840267,36.39680125235542,0.5390625,0.8737449149147031,0.4775510204081633,0.28792304074624325,33.68699576731046,0.452991452991453,1.368065876025366,238,42,0.12903997099200423,30.711513096097008,0.3949579831932773,1.2874112644114537,0.5454545454545454,0.3018867924528302,2.206603773584906,234,0.9716981132075472,103,0.6886792452830188,73,20,3.45,74.5,-1.038,0.3025210084033613,0.16806722689075632,0.13445378151260504,0.634453781512605,-0.12482626615443063,0.3973509933774834,0.9097516087617213,0.36554621848739494,0.5696583825909889,48.4387639015857,0.39080459770114945,1.9538694802639227,0.44537815126050423,-0.13469482729123997,-14.277651692871437,0.3584905660377358,0.843803351832049,0.542016806722689,0.37549429381074184,0.43410852713178294,1.58843091937605
2022,East Carolina,American Athletic,219,38,0.3152951233752916,69.04963201918885,0.4429223744292237,1.5004843210988406,0.6666666666666666,0.27102803738317754,3.0429906542056075,326,1.514018691588785,162,2.5794392523364484,276,24,4.333333333333333,69.1,1.513,0.2831050228310502,0.1461187214611872,0.136986301369863,0.6621004566210046,0.16357643481901274,0.46206896551724136,1.2400513134798732,0.3378995433789954,0.6125817428436757,0.40540540540540543,2.082118038114534,0.4885844748858447,0.23447692010863325,25.089030451623756,0.42990654205607476,1.3225029107709971,0.5114155251141552,0.39250537113897405,43.96060156756509,0.45535714285714285,1.661016573551405,182,37,0.10071636359081271,18.33037817352791,0.37362637362637363,1.3748561772002776,0.4,0.22972972972972974,2.5364864864864867,188,1,74,0.8108108108108109,60,14,2.7142857142857144,73,-1.133,0.2857142857142857,0.17032967032967034,0.11538461538461539,0.6593406593406593,0.041428350165562,0.425,1.069044146375326,0.34065934065934067,0.2154673573171044,23.7931528754795,0.27419354838709675,2.2922922696751322,0.4065934065934066,-0.0046152324699551646,-0.3415272027766822,0.3783783783783784,0.9435776177460586,0.5769230769230769,0.2266014559569476,0.38095238095238093,1.6767511688182308
2022,Eastern Michigan,Mid-American,244,45,0.2509627696142018,61.23491578586523,0.45081967213114754,1.1959065954306676,0.75,0.13934426229508196,3.374590163934426,412,1.2213114754098362,149,1.1065573770491803,135,21,4.809523809523809,71.2,1.305,0.21311475409836064,0.13114754098360656,0.08196721311475409,0.7049180327868853,0.23922657086115826,0.5290697674418605,1.07098675843982,0.29508196721311475,0.27899924441313906,0.2638888888888889,1.7942068673342002,0.5,0.271960699929049,33.17920539134397,0.47540983606557374,1.035674419198135,0.4713114754098361,0.3330043918571461,38.2955050635718,0.45217391304347826,1.3746270996900307,298,46,0.26781624319435743,79.80924047191851,0.48322147651006714,1.0831852275311937,0.7586206896551724,0.07975460122699386,3.373006134969325,550,0.7852760736196319,128,0.6012269938650306,98,28,5,66.8,-1.688,0.13758389261744966,0.06711409395973154,0.07046979865771812,0.738255033557047,0.23205104234282747,0.5363636363636364,0.9046283213717701,0.26174496644295303,0.3686924507243136,60.844091781779056,0.3333333333333333,1.8935588785624242,0.5469798657718121,0.14358899383620025,23.40500599530064,0.4723926380368098,0.7273824264473359,0.4463087248322148,0.45747437429909066,0.5037593984962406,1.4920929242992094
2022,Florida,SEC,263,44,0.23166618368587735,60.92820630938575,0.41825095057034223,1.4246390629038501,0.8125,0.1386861313868613,3.413868613138686,468,1.313868613138686,180,1.5985401459854014,219,20,3.6,74.8,1.06,0.12547528517110265,0.07984790874524715,0.045627376425855515,0.6615969581749049,0.1724548392661934,0.46551724137931033,1.291286664130765,0.33840304182509506,0.34742768850638306,0.3258426966292135,1.7971061077528119,0.5209125475285171,0.28950239745995815,39.66182845201427,0.43795620437956206,1.2020224054130468,0.46387832699619774,0.2707896000670196,33.036331208176385,0.4098360655737705,1.6917790518928142,277,40,0.2226606640825443,61.67700395086477,0.48375451263537905,1.1970108926690521,0.7272727272727273,0.13043478260869565,3.3850931677018634,545,1.2546583850931676,202,1.434782608695652,231,28,3.75,69.5,-1.428,0.1588447653429603,0.11191335740072202,0.04693140794223827,0.7256317689530686,0.1294989954325588,0.5124378109452736,0.9970504333736893,0.2743682310469314,0.4690487614331638,18.562168856709302,0.40789473684210525,1.8613956445213873,0.5812274368231047,0.2792401044334254,44.95765681378149,0.515527950310559,0.9980458850797669,0.41155234657039713,0.16282604260271316,0.4473684210526316,1.5208166893339674
2022,Florida Atlantic,Conference USA,437,72,0.23123715506921086,101.05063676524514,0.45080091533180777,1.2840249861099005,0.5925925925925926,0.14537444933920704,3.4079295154185023,774,1.1806167400881058,268,1.3436123348017621,305,41,3.8536585365853657,72.7,1.195,0.11441647597254005,0.05263157894736842,0.06178489702517163,0.7025171624713958,0.11551834130557902,0.4788273615635179,1.0185158961569136,0.2974828375286041,0.5045115844956338,0.38461538461538464,2.064621710571682,0.5194508009153318,0.19240502795488285,43.67594134575841,0.4581497797356828,0.988104685457009,0.47139588100686497,0.3301137917627881,68.00344110313435,0.45145631067961167,1.6149466126464673,407,71,0.24658640721873445,100.36066773802493,0.4619164619164619,1.2796455797141326,0.6538461538461539,0.13875598086124402,3.1296650717703347,654,1.1722488038277512,245,1.430622009569378,299,37,4.45945945945946,72.7,-1.226,0.11302211302211303,0.07862407862407862,0.0343980343980344,0.7076167076167076,0.07703346648641109,0.4895833333333333,0.9686814756241284,0.29238329238329236,0.6569330200835171,73.33777244873053,0.3949579831932773,2.212537891984145,0.5135135135135135,0.1490026089450934,31.14154526952452,0.44976076555023925,0.9452033960143728,0.48157248157248156,0.3741723084118905,0.47959183673469385,1.6140877634138924
2022,Florida International,Conference USA,286,52,0.03747882062830897,10.718942699696367,0.3741258741258741,1.227755697547699,0.4166666666666667,0.23931623931623933,2.52991452991453,296,0.8717948717948718,102,0.6581196581196581,77,16,3.4375,71.1,1.309,0.15384615384615385,0.08041958041958042,0.07342657342657342,0.6608391608391608,-0.13042173521700373,0.4126984126984127,0.8710264712057637,0.33916083916083917,0.36462526449185645,0.29896907216494845,2.1872343063294566,0.4090909090909091,-0.12540109292990223,-14.671927872798562,0.3418803418803419,0.8445546296933505,0.583916083916084,0.1626450019554703,27.161715326563538,0.40119760479041916,1.4565324544756684,279,48,0.2692947088198132,75.13322376072789,0.46236559139784944,1.3126275466825357,0.8235294117647058,0.1015625,3.08125,394,1.0390625,133,1.2734375,163,27,4.481481481481482,69,-1.528,0.11827956989247312,0.053763440860215055,0.06451612903225806,0.6881720430107527,0.13417160266441433,0.515625,0.947066506987095,0.3118279569892473,0.5674974258524177,63.89568285656654,0.3448275862068966,2.5189789776774902,0.45878136200716846,0.15215626109548122,19.476001420221596,0.484375,0.825621116130508,0.5304659498207885,0.43172758686869284,0.4527027027027027,1.7632902137605315
